时间		开盘		最高		最低		收盘		涨幅		振幅		总手		金额		换手%		成交次数		
2017-08-24,四	59.50		60.47		59.26		59.35		-0.34%		2.03%		520,088		31,122,713	3.47		1436		

2017-08-25,五	59.40		60.40		59.12		60.07		+1.21%		2.16%		471,213		28,275,019	3.14		1195		

2017-08-28,一	60.20		63.32		59.55		63.19		+5.19%		6.28%		1,042,830	64,813,266	6.95		2827		

2017-08-29,二	62.71		65.05		62.70		64.27		+1.71%		3.72%		1,331,511	85,537,812	8.88		3150		

2017-08-30,三	64.25		64.55		62.00		62.85		-2.21%		3.97%		757,204		47,714,498	5.05		1613		

2017-08-31,四	62.85		64.49		62.66		63.96		+1.77%		2.91%		634,207		40,458,869	4.23		1482		

2017-09-01,五	64.30		65.70		63.96		65.44		+2.31%		2.72%		1,389,905	90,448,507	9.27		2476		

2017-09-04,一	65.00		67.30		63.70		65.62		+0.28%		5.50%		1,258,953	83,067,484	8.39		2301		

2017-09-05,二	65.63		65.97		63.80		64.67		-1.45%		3.31%		729,500		47,153,667	4.86		1605		

2017-09-06,三	64.50		64.50		63.10		64.00		-1.04%		2.16%		571,500		36,470,412	3.81		1373		

2017-09-07,四	64.11		66.18		63.80		64.62		+0.97%		3.72%		1,064,916	69,444,800	7.10		2261		

2017-09-08,五	64.35		64.47		62.06		62.87		-2.71%		3.73%		1,239,466	78,470,450	8.26		3076		

2017-09-11,一	62.65		64.78		62.56		64.61		+2.77%		3.53%		1,049,927	67,113,389	7.00		2486		

2017-09-12,二	64.30		64.75		62.62		63.60		-1.56%		3.30%		941,666		59,772,096	6.28		2231		

2017-09-13,三	63.60		63.61		62.90		63.49		-0.17%		1.12%		436,530		27,592,030	2.91		925		

2017-09-14,四	63.65		64.20		62.58		63.07		-0.66%		2.55%		996,900		63,094,454	6.65		1677		

2017-09-15,五	63.14		63.46		60.66		61.04		-3.22%		4.44%		1,198,454	74,226,128	7.99		2468		

2017-09-18,一	61.02		61.42		60.37		61.21		+0.28%		1.72%		536,194		32,694,979	3.57		1146		

2017-09-19,二	61.20		61.93		61.00		61.37		+0.26%		1.52%		346,463		21,262,341	2.31		948		

2017-09-20,三	61.40		67.51		61.11		67.51		+10.00%		10.43%		1,895,258	123,256,358	12.64		3832		

2017-09-21,四	72.00		73.98		70.14		70.66		+4.67%		5.69%		3,702,407	264,950,830	24.68		7148		

