+9.99
26.54			27.39			26.05			+0.72			5.05			202,960			0.424			546			-1.94
26.50			27.30			25.20			-1.94			7.85			281,220			0.587			638			+1.87
26.78			27.22			25.59			+1.87			6.22			223,980			0.468			592			-3.48
26.74			26.74			24.60			-3.48			8.01			265,680			0.555			651			+2.33
25.60			26.47			25.00			+2.33			5.70			283,378			0.592			686			+6.60
26.37			28.44			26.37			+6.60			7.85			573,579			1.20			1180			-4.05
27.58			28.33			26.47			-4.05			6.61			307,195			0.642			729			-0.04
26.90			27.35			26.55			-0.04			2.97			261,873			0.547			488			-0.70
26.70			26.95			25.76			-0.70			4.41			266,020			0.556			564			+10.01
26.05			29.46			26.05			+10.01			12.73			1,216,603			2.54			1353			-2.31
29.54			30.94			28.62			-2.31			7.88			2,079,321			4.34			3860			+0.42
27.90			29.19			27.69			+0.42			5.21			1,101,523			2.30			2430			+1.70
28.56			29.94			28.56			+1.70			4.78			1,101,120			2.30			2454			-0.54
29.16			29.87			29.15			-0.54			2.45			741,820			1.55			1777			+1.88
30.81			31.66			29.30			+1.88			8.07			982,700			2.05			1690			-0.17
29.25			30.00			29.11			-0.17			2.99			645,223			1.35			1264			-1.88
29.17			29.65			29.11			-1.88			1.82			485,800			1.01			818			+0.34
29.16			29.77			29.16			+0.34			2.09			290,120			0.606			769			-0.58
29.41			29.74			28.75			-0.58			3.38			230,800			0.482			647			-1.20
28.65			29.30			28.64			-1.20			2.27			262,480			0.548			576			+2.47
28.44			29.56			28.44			+2.47			3.90			464,340			0.970			854			-0.10
29.22			29.66			29.00			-0.10			2.24			644,653			1.35			1042			+3.19
29.49			31.62			29.14			+3.19			8.43			1,384,960			2.89			2871			+5.63
30.50			32.85			30.39			+5.63			8.10			1,929,954			4.03			3457			-0.94
31.68			32.38			31.36			-0.94			3.18			1,158,720			2.42			2151			-1.57
31.77			31.77			31.16			-1.57			1.92			584,780			1.22			1042			-2.75
30.90			30.99			30.04			-2.75			3.04			658,660			1.38			1145			-0.16
30.10			30.78			29.86			-0.16			3.02			522,680			1.09			983			-0.33
30.37			30.68			30.11			-0.33			1.88			383,713			0.801			758			-6.54
30.26			30.60			27.25			-6.54			11.07			937,740			1.96			1891			-1.03
27.71			28.27			26.83			-1.03			5.09			553,213			1.16			1053			+0.93
27.97			28.36			27.55			+0.93			2.89			372,060			0.777			867			+0.14
27.76			28.38			27.68			+0.14			2.48			356,100			0.744			717			-3.29
28.30			28.81			27.20			-3.29			5.69			485,980			1.02			897			+1.94
27.00			28.01			26.60			+1.94			5.15			527,600			1.10			1014			+3.30
28.70			29.37			28.01			+3.30			4.87			678,957			1.42			1245			-0.07
28.66			28.97			28.57			-0.07			1.39			356,097			0.744			763			-1.22
28.20			28.55			28.12			-1.22			1.49			403,400			0.843			654			-2.71
28.10			28.45			27.60			-2.71			2.99			268,860			0.562			619			+2.06
27.88			28.50			27.88			+2.06			2.24			248,780			0.520			632			+5.70
28.64			31.08			28.00			+5.70			10.90			1,334,399			2.79			2803			+4.66
29.30			32.18			29.30			+4.66			9.65			2,063,600			4.31			4213			-3.62
30.76			31.06			30.02			-3.62			3.33			1,177,540			2.46			2504			+0.27
30.12			30.56			29.92			+0.27			2.12			871,200			1.82			1645			-3.28
30.21			30.21			29.12			-3.28			3.61			618,440			1.29			1419			+1.85
29.06			30.05			28.83			+1.85			4.18			530,900			1.11			1086			-0.74
29.30			29.85			29.11			-0.74			2.49			406,180			0.848			806			+1.49
29.56			30.33			29.56			+1.49			2.61			646,200			1.35			1356			-0.23
30.00			30.38			29.56			-0.23			2.74			519,720			1.09			1010			-1.87
29.30			29.68			29.02			-1.87			2.21			438,780			0.916			859			+1.40
29.30			29.75			29.25			+1.40			1.70			452,580			0.945			896			-2.76
29.00			29.40			28.05			-2.76			4.54			608,320			1.27			1318			+1.83
29.18			29.96			28.70			+1.83			4.36			619,380			1.29			1518			-1.02
29.76			30.20			29.15			-1.02			3.56			488,320			1.02			1219			-1.06
28.53			29.16			28.32			-1.06			2.88			384,560			0.803			1090			-2.08
28.98			28.98			28.25			-2.08			2.53			225,800			0.472			565			-2.65
28.25			28.60			26.88			-2.65			6.09			436,460			0.912			969			+1.45
27.07			28.00			27.07			+1.45			3.38			315,820			0.660			695			+1.65
28.28			28.90			28.12			+1.65			2.80			392,780			0.820			707			-1.66
28.20			28.67			27.57			-1.66			3.88			487,302			1.02			954			+1.65
28.00			29.66			27.71			+1.65			6.99			1,108,822			2.32			1895			-3.32
28.18			28.57			27.37			-3.32			4.23			784,460			1.64			1529			-3.50
27.55			27.55			25.51			-3.50			7.44			1,463,749			3.06			2551			-2.57
26.51			26.53			25.67			-2.57			3.25			877,451			1.83			1534			+1.09
25.79			26.28			25.79			+1.09			1.90			727,042			1.52			1102			+0.31
26.13			26.50			26.02			+0.31			1.84			568,380			1.19			937			-0.61
26.20			26.20			25.90			-0.61			1.15			382,060			0.798			757			+1.23
26.05			26.35			25.88			+1.23			1.81			587,300			1.23			933			+1.22
26.24			26.76			26.04			+1.22			2.74			612,000			1.28			1085			-1.65
26.62			26.62			26.15			-1.65			1.77			460,120			0.961			812			+0.57
26.17			26.44			26.13			+0.57			1.18			329,022			0.687			562			+2.32
26.28			27.41			26.09			+2.32			5.02			1,085,860			2.27			1959			+0.48
26.69			27.20			26.53			+0.48			2.49			801,460			1.67			1309			-2.29
26.98			27.03			26.40			-2.29			2.33			507,980			1.06			825			-4.50
26.44			26.44			24.99			-4.50			5.48			672,200			1.40			1080			-1.47
25.03			25.45			24.83			-1.47			2.46			434,600			0.908			935			-3.62
24.75			25.75			23.00			-3.62			11.05			751,989			1.57			1397			+3.09
24.00			24.81			24.00			+3.09			3.38			357,900			0.748			1057			+2.83
24.74			25.48			24.71			+2.83			3.11			381,669			0.797			992			+0.75
25.65			25.82			25.31			+0.75			2.01			378,929			0.791			1088			+10.00
25.90			28.17			25.70			+10.00			9.64			2,205,979			4.61			3644			-2.09
27.65			27.98			27.17			-2.09			2.88			1,683,439			3.52			3257			-0.62
27.50			27.99			27.26			-0.62			2.65			1,048,008			2.19			2400			+5.84
27.53			29.40			27.46			+5.84			7.08			1,731,988			3.62			3511			-1.48
28.85			28.99			28.18			-1.48			2.79			1,266,469			2.65			2399			-0.35
28.30			28.60			28.00			-0.35			2.10			756,440			1.58			1472			-0.91
28.80			29.58			28.18			-0.91			4.92			1,413,180			2.95			2733			+1.95
28.28			28.85			27.52			+1.95			4.71			1,128,120			2.36			2044			+7.54
29.03			31.60			29.02			+7.54			8.97			2,287,492			4.78			3318			-1.26
30.76			32.23			30.09			-1.26			6.92			1,766,898			3.69			3046			-0.43
30.60			31.55			29.96			-0.43			5.20			1,617,434			3.38			2506			+2.89
30.42			31.48			30.41			+2.89			3.52			1,225,238			2.56			2198			+1.60
31.30			32.23			31.15			+1.60			3.45			1,050,820			2.19			1839			-1.26
32.40			32.58			30.77			-1.26			5.69			2,054,442			4.29			3301			+2.26
32.20			32.25			31.10			+2.26			3.66			1,797,892			3.76			2366			+0.09
32.01			32.25			31.48			+0.09			2.40			1,760,532			3.68			2185			+0.59
32.00			32.80			31.48			+0.59			4.11			1,820,920			3.80			2679			+2.94
31.99			35.17			31.02			+2.94			12.84			3,863,109			8.07			4722			+2.67
34.00			34.51			32.88			+2.67			4.90			2,429,659			5.07			3264			-0.15
34.12			34.31			33.35			-0.15			2.81			2,110,267			4.41			3036			-6.15
34.00			34.10			31.96			-6.15			6.27			2,118,727			4.43			3227			-2.28
32.05			32.60			30.92			-2.28			5.25			1,110,093			2.32			2102			+1.09
31.33			32.01			31.15			+1.09			2.75			802,580			1.68			1602			+1.45
31.83			32.23			31.01			+1.45			3.86			864,800			1.81			1601			-0.28
32.21			32.66			31.71			-0.28			2.96			905,100			1.89			1581			-1.00
32.03			32.03			30.62			-1.00			4.41			1,232,160			2.57			1932			+0.60
31.60			32.00			31.16			+0.60			2.65			1,253,620			2.62			2500			-0.69
32.10			32.10			31.21			-0.69			2.79			832,520			1.74			1985			-1.64
31.21			31.64			30.58			-1.64			3.35			939,288			1.96			2259			-2.44
31.40			31.40			30.00			-2.44			4.50			959,700			2.00			2489			+4.81
30.45			32.49			29.82			+4.81			8.79			1,600,288			3.34			3495			-0.09
31.60			32.58			31.01			-0.09			4.93			1,905,368			3.98			4170			+0.97
31.44			32.25			30.50			+0.97			5.50			1,618,716			3.38			3380			+2.46
32.11			33.23			32.00			+2.46			3.83			1,892,153			3.95			3581			+0.30
32.95			33.68			32.52			+0.30			3.53			2,013,120			4.20			3575			+1.21
32.73			33.53			32.23			+1.21			3.94			1,692,600			3.54			3036			-0.90
33.60			33.64			32.86			-0.90			2.34			1,517,200			3.17			2224			-0.33
33.49			34.48			32.47			-0.33			6.07			2,081,500			4.35			3604			-1.52
32.90			32.90			32.00			-1.52			2.73			1,311,010			2.74			2641			-0.55
32.98			32.98			32.10			-0.55			2.71			1,066,819			2.23			2573			-3.50
32.22			32.56			30.81			-3.50			5.42			1,334,980			2.79			2398			-1.44
31.19			31.24			30.47			-1.44			2.47			765,904			1.60			1890			-0.75
31.23			31.50			30.50			-0.75			3.25			810,000			1.69			2088			+2.79
30.60			31.42			29.99			+2.79			4.69			982,360			2.05			2189			+0.61
31.15			32.01			31.15			+0.61			2.74			856,180			1.79			1533			-2.66
31.65			31.72			30.70			-2.66			3.23			778,160			1.63			1779			+1.43
30.80			31.18			30.38			+1.43			2.61			570,128			1.19			1457			-1.09
31.24			31.47			30.69			-1.09			2.50			659,780			1.38			1396			-2.14
30.88			30.89			30.01			-2.14			2.86			621,242			1.30			1576			+1.09
30.14			30.50			29.62			+1.09			2.92			698,500			1.46			1679			-4.23
30.38			30.38			28.80			-4.23			5.19			1,152,322			2.41			2308			-2.74
29.17			29.17			28.21			-2.74			3.29			708,140			1.48			2031			-6.48
27.43			27.86			26.06			-6.48			6.34			1,047,620			2.19			2061			+0.75
26.62			27.48			26.34			+0.75			4.30			445,280			0.930			1016			-8.56
25.80			25.90			24.17			-8.56			6.47			800,240			1.67			1514			+4.34
25.00			25.82			24.60			+4.34			4.99			911,840			1.90			2729			+10.00
25.00			28.06			24.99			+10.00			12.03			1,285,460			2.68			1610			+2.64
28.98			30.77			28.72			+2.64			7.31			3,985,580			8.32			7715			+6.32
27.98			31.48			27.98			+6.32			12.15			4,275,668			8.93			8244			-5.00
29.99			30.00			29.09			-5.00			2.97			2,562,220			5.35			5239			-1.07
28.45			28.88			27.74			-1.07			3.92			2,184,780			4.56			4429			-22.79
22.07			22.33			21.73			-22.79			2.08			1,592,740			3.33			2777			-3.06
21.78			21.93			21.30			-3.06			2.84			1,921,684			3.09			3753			+0.32
22.00			23.00			21.58			+0.32			6.59			3,346,163			5.38			5131			+10.00
21.56			23.77			21.56			+10.00			10.23			4,062,190			6.53			4834			-0.88
24.16			24.56			23.02			-0.88			6.48			4,996,090			8.03			7278			+2.72
23.60			24.87			23.23			+2.72			6.96			3,754,305			6.03			6044			+1.53
24.15			25.21			23.42			+1.53			7.40			4,531,728			7.28			8329			-7.81
23.65			24.16			22.53			-7.81			6.63			3,410,068			5.48			5103			+10.02
22.94			24.92			22.94			+10.02			8.74			2,699,321			4.34			2929			+9.99
27.41			27.41			26.83			+9.99			2.33			9,182,481			14.75			8775			+10.00
27.41			30.15			27.30			+10.00			10.40			12,062,772			19.38			17527			-6.97
29.00			29.80			27.14			-6.97			8.82			12,176,182			19.56			20083			+4.14
27.69			30.86			27.50			+4.14			11.98			11,821,692			18.99			21730			-5.65
29.21			29.25			27.32			-5.65			6.61			7,877,418			12.66			12493			-6.75
26.80			27.00			24.89			-6.75			7.66			6,620,730			10.64			11113			+0.00
25.70			26.25			25.38			+0.00			3.39			4,829,846			7.76			7187			-6.23
25.93			25.93			23.51			-6.23			9.42			4,912,521			7.89			7727			+2.45
24.20			24.85			23.66			+2.45			4.94			3,385,987			5.44			5380			+3.65
24.48			25.88			24.23			+3.65			6.68			4,601,623			7.39			6723			+2.77
25.31			26.96			25.20			+2.77			6.88			6,137,752			9.86			9728			-2.81
26.00			26.20			25.34			-2.81			3.27			3,407,778			5.48			6483			-4.42
25.40			26.09			24.30			-4.42			7.00			3,155,069			5.07			5102			-1.23
24.41			24.78			23.85			-1.23			3.81			2,047,200			3.29			3098			-2.11
23.96			24.40			23.52			-2.11			3.65			1,972,276			3.17			3237			+4.53
24.30			25.20			24.10			+4.53			4.66			3,626,262			5.83			6976			+0.00
24.60			24.89			24.12			+0.00			3.12			2,577,134			4.14			4903			+1.05
24.88			25.39			24.60			+1.05			3.20			3,100,204			4.98			5652			+1.24
24.93			25.30			24.52			+1.24			3.13			2,454,680			3.94			3589			-3.48
25.18			25.19			24.16			-3.48			4.08			2,108,896			3.39			3526			+0.37
24.34			24.79			24.18			+0.37			2.50			1,466,624			2.36			2552			+1.88
24.45			25.20			24.43			+1.88			3.15			2,364,742			3.80			3793			-3.65
24.74			24.97			23.68			-3.65			5.17			1,947,516			3.13			3778			+5.37
24.67			26.00			24.67			+5.37			5.54			3,636,478			5.84			5218			+0.83
25.91			26.55			25.30			+0.83			4.94			4,321,220			6.94			6513			-4.47
25.14			25.50			24.30			-4.47			4.70			2,502,324			4.02			4203			-0.04
24.43			24.90			24.20			-0.04			2.87			1,754,588			2.82			4082			+2.91
24.58			25.25			24.31			+2.91			3.86			2,762,307			4.44			4826			-6.30
24.40			24.49			23.40			-6.30			4.35			3,210,637			5.16			5753			+3.62
23.50			24.35			23.40			+3.62			4.04			1,808,532			2.91			3761			+0.21
24.55			24.91			24.15			+0.21			3.12			2,121,074			3.41			4701			-1.80
24.37			24.77			23.80			-1.80			3.98			1,571,730			2.53			2847			+6.14
23.88			26.36			23.88			+6.14			10.35			4,922,396			7.91			8276			+3.42
25.10			26.79			25.10			+3.42			6.65			5,638,052			9.06			9440			-0.19
25.90			27.33			25.58			-0.19			6.65			4,730,256			7.60			8507			+3.39
26.52			28.19			26.28			+3.39			7.28			6,904,328			11.09			10954			-2.76
26.71			27.26			26.18			-2.76			3.98			3,753,526			6.03			6114			-0.30
26.18			26.87			25.91			-0.30			3.64			3,362,146			5.40			6648			-4.90
26.69			26.87			24.12			-4.90			10.45			3,483,016			5.60			7967			+9.99
26.05			27.52			25.72			+9.99			7.19			4,298,240			6.91			4507			+9.99
29.00			30.27			27.92			+9.99			8.54			3,782,422			6.08			4597			-5.78
32.00			32.70			28.25			-5.78			14.70			13,228,851			21.25			24989			-3.44
27.98			28.58			27.50			-3.44			3.79			7,707,676			12.38			15088			-0.87
27.63			27.88			27.10			-0.87			2.83			4,162,540			6.69			8215			+0.37
27.22			27.84			26.70			+0.37			4.18			4,818,978			7.74			9326			-2.77
27.17			27.17			26.38			-2.77			2.88			4,185,490			6.72			8628			+1.01
26.40			27.18			26.29			+1.01			3.34			4,130,574			6.64			7951			+0.56
26.00			27.30			25.80			+0.56			5.57			4,185,181			6.72			7563			-3.10
26.60			27.28			26.13			-3.10			4.25			3,283,384			5.28			6285			-4.31
25.60			25.60			24.10			-4.31			5.72			4,005,225			6.44			7088			-2.83
25.10			25.43			24.38			-2.83			4.18			2,587,800			4.16			4873			+3.77
24.65			25.68			24.43			+3.77			5.13			3,138,542			5.04			5774			-3.83
25.50			25.52			24.16			-3.83			5.38			2,860,098			4.60			5436			+2.34
24.53			24.92			24.09			+2.34			3.41			2,244,083			3.61			3601			+1.57
24.77			25.82			24.50			+1.57			5.30			3,355,126			5.39			5804			+0.16
25.78			26.03			25.28			+0.16			2.97			3,241,417			5.21			5545			-0.67
24.45			25.32			24.24			-0.67			4.26			2,373,278			3.81			4762			-0.52
25.16			25.49			24.93			-0.52			2.23			1,901,850			3.06			3825			+3.56
25.45			26.00			25.11			+3.56			3.56			3,104,474			4.99			4795			+3.40
25.88			26.89			25.61			+3.40			4.94			4,244,791			6.82			6818			+0.56
26.55			27.19			26.40			+0.56			2.95			3,600,364			5.78			6478			-1.78
26.74			26.99			26.21			-1.78			2.89			2,143,194			3.44			3677			-2.72
26.47			26.47			25.60			-2.72			3.29			2,182,675			3.51			3936			-1.20
25.00			25.66			24.80			-1.20			3.34			1,544,245			2.48			2869			+1.22
25.50			26.08			25.50			+1.22			2.28			1,729,837			2.78			3274			-1.94
25.68			25.68			25.20			-1.94			1.86			1,291,486			2.08			2850			-0.20
25.28			25.78			25.20			-0.20			2.30			1,419,961			2.28			2997			+2.58
25.48			26.35			25.40			+2.58			3.77			3,337,595			5.36			5613			+3.98
25.70			26.88			25.20			+3.98			6.50			3,948,870			6.34			6593			+2.75
26.63			27.78			26.60			+2.75			4.39			5,242,502			8.42			8319			+0.04
27.55			28.04			27.02			+0.04			3.69			4,349,970			6.99			6812			+0.29
27.65			28.60			27.65			+0.29			3.44			6,059,554			9.74			9768			+2.60
28.10			29.50			28.10			+2.60			5.05			6,563,751			10.55			9424			+3.76
28.69			29.75			28.26			+3.76			5.24			5,042,872			8.10			8481			-2.68
29.39			29.40			28.40			-2.68			3.39			5,166,909			8.30			7770			-1.29
28.78			28.98			28.20			-1.29			2.72			3,657,612			5.88			7063			+0.95
28.60			29.15			28.36			+0.95			2.79			3,295,756			5.30			7060			+1.01
28.61			29.45			28.56			+1.01			3.11			3,941,224			6.33			6766			-4.91
28.66			28.76			27.23			-4.91			5.29			4,325,162			6.95			7734			+0.00
27.48			27.86			27.14			+0.00			2.62			2,595,977			4.17			5402			+10.01
27.59			30.23			27.31			+10.01			10.63			5,470,419			8.79			7260			-4.43
31.00			31.50			28.89			-4.43			8.63			9,464,509			15.21			17278			+6.27
29.17			30.94			29.00			+6.27			6.72			8,651,340			13.90			16219			+0.00
30.25			31.87			29.68			+0.00			7.13			8,588,302			13.80			16205			-2.90
30.14			30.49			29.24			-2.90			4.07			4,616,440			7.42			8041			-1.31
29.99			31.80			29.24			-1.31			8.59			6,909,310			11.10			11124			+9.99
28.75			32.36			28.75			+9.99			12.27			4,689,967			7.54			5269			-2.53
32.66			33.81			30.85			-2.53			9.15			8,481,579			13.63			13831			+3.77
31.65			34.35			31.08			+3.77			10.37			8,133,697			13.07			15218			+9.99
31.90			36.00			31.58			+9.99			13.50			10,445,463			16.78			16693			-0.42
34.98			37.80			34.75			-0.42			8.47			12,167,636			19.55			21896			-2.85
35.30			36.40			34.38			-2.85			5.63			8,439,838			13.56			17517			+2.44
34.90			36.59			34.09			+2.44			7.18			7,326,098			11.77			14823			-2.80
35.35			35.50			34.30			-2.80			3.36			5,314,910			8.54			11753			-2.48
34.05			34.95			33.08			-2.48			5.39			5,154,589			8.28			12020			-0.80
33.55			34.30			32.88			-0.80			4.20			4,293,969			6.90			11445			-4.17
33.38			33.65			31.98			-4.17			4.98			4,311,012			6.93			10043			+1.68
32.56			33.20			32.15			+1.68			3.27			3,539,010			5.69			8378			+4.16
32.73			34.38			32.48			+4.16			5.81			5,360,826			8.61			12029			-1.38
33.60			34.14			33.30			-1.38			2.47			3,696,864			5.94			7902			-4.85
33.19			33.39			31.32			-4.85			6.16			5,204,082			8.36			10946			-0.38
32.00			32.25			31.18			-0.38			3.35			3,744,906			6.02			9965			+8.17
32.23			34.80			31.61			+8.17			10.02			6,449,645			10.36			15469			-3.14
33.90			34.10			33.20			-3.14			2.61			4,110,134			6.60			10712			+0.84
33.00			34.50			32.02			+0.84			7.44			5,115,188			8.22			11080			-4.10
33.02			34.30			32.13			-4.10			6.45			4,297,441			6.90			11521			+1.24
31.46			32.88			31.10			+1.24			5.52			3,390,291			5.45			9055			+1.87
32.58			33.50			32.28			+1.87			3.74			3,339,932			5.37			8850			-9.65
32.53			32.88			29.93			-9.65			8.87			8,569,797			13.77			17067			+1.16
30.32			31.20			30.02			+1.16			3.93			4,335,632			6.97			13257			+4.38
30.27			32.20			30.10			+4.38			6.91			4,678,559			7.52			13776			-1.04
32.18			32.80			31.14			-1.04			5.23			3,411,244			5.48			10570			-3.98
31.43			31.49			29.93			-3.98			4.97			3,063,220			4.92			8615			+0.36
30.23			30.31			29.37			+0.36			3.12			2,632,872			4.23			8436			-1.19
30.01			30.40			29.41			-1.19			3.27			2,780,454			4.47			9134			+0.57
29.63			30.43			29.60			+0.57			2.78			2,596,876			4.17			6981			-3.19
29.37			29.80			28.93			-3.19			2.89			2,542,870			4.09			7699			+1.37
29.15			29.88			29.15			+1.37			2.51			1,960,510			3.15			6488			+1.86
29.56			30.17			29.50			+1.86			2.27			1,873,920			3.01			5515			-1.70
29.99			30.17			29.35			-1.70			2.73			1,857,740			2.98			5498			+0.10
29.33			30.05			29.11			+0.10			3.18			1,561,377			2.51			4869			-1.86
29.39			30.18			28.68			-1.86			5.07			2,706,314			4.35			8043			-0.86
28.70			29.49			28.28			-0.86			4.17			1,617,128			2.60			5442			+0.66
28.78			29.15			28.60			+0.66			1.91			962,730			1.55			3480			+1.66
28.95			29.98			28.52			+1.66			5.04			2,095,392			3.37			6343			-0.61
29.30			29.45			28.88			-0.61			1.94			1,486,044			2.39			4417			+2.77
29.26			30.16			29.11			+2.77			3.59			2,782,658			4.47			6396			+1.33
30.20			30.73			29.75			+1.33			3.26			3,415,130			5.49			8331			+0.00
30.00			30.50			29.65			+0.00			2.79			2,570,582			4.13			7064			-1.64
30.10			30.53			29.88			-1.64			2.13			2,079,079			3.34			5993			+1.60
30.10			30.67			29.80			+1.60			2.90			3,200,094			5.14			6424			+2.76
30.50			31.36			30.10			+2.76			4.14			3,611,932			5.80			8164			-0.64
31.64			31.87			30.80			-0.64			3.42			3,283,161			5.28			7971			+0.55
30.89			31.44			30.50			+0.55			3.02			2,747,861			4.41			5985			+2.01
31.00			32.29			30.95			+2.01			4.29			3,805,386			6.11			7533			+3.13
31.69			34.32			31.62			+3.13			8.46			6,171,258			9.92			11996			-0.67
32.88			33.20			32.19			-0.67			3.07			3,591,556			5.77			7019			+4.16
32.70			34.25			32.35			+4.16			5.81			4,822,187			7.75			9431			+1.12
33.71			34.62			33.43			+1.12			3.50			4,178,183			6.71			7621			-1.74
34.00			34.32			33.63			-1.74			2.00			3,185,541			5.12			5505			-1.42
33.77			33.77			33.16			-1.42			1.80			2,278,354			3.66			4204			-2.25
33.38			33.38			32.50			-2.25			2.64			2,019,154			3.24			3723			-1.50
32.48			33.18			31.40			-1.50			5.46			2,237,700			3.60			4495			+10.00
32.30			35.31			32.22			+10.00			9.63			7,150,885			11.49			12541			+2.10
35.68			37.15			34.62			+2.10			7.17			8,331,715			13.39			16061			+2.88
35.75			37.40			35.55			+2.88			5.13			7,865,884			12.64			15613			-4.02
36.74			36.75			35.37			-4.02			3.72			5,801,951			9.32			12375			-2.47
34.71			35.11			33.55			-2.47			4.38			4,558,617			7.32			9453			-1.56
34.77			35.24			33.78			-1.56			4.21			3,355,006			5.39			7742			+2.98
34.35			35.30			34.18			+2.98			3.28			4,581,139			7.36			10258			-0.60
34.99			35.43			34.73			-0.60			1.99			3,480,503			5.59			6211			-1.54
34.00			35.08			33.63			-1.54			4.14			4,091,956			6.57			7852			+0.38
34.90			35.22			34.20			+0.38			2.96			2,310,552			3.71			5385			-3.27
34.21			34.59			33.34			-3.27			3.61			3,346,383			5.38			7299			+2.15
33.85			34.55			33.70			+2.15			2.54			2,374,817			3.82			5153			-0.15
34.52			34.97			33.90			-0.15			3.13			2,969,252			4.77			6721			+4.60
34.28			35.83			34.11			+4.60			5.04			5,540,199			8.90			11620			+0.06
35.54			36.32			34.93			+0.06			3.89			4,960,582			7.97			10236			+1.74
35.45			36.33			34.99			+1.74			3.75			4,080,441			6.56			8257			+2.09
36.03			38.20			36.03			+2.09			5.97			6,672,075			10.72			12428			+0.57
37.03			37.78			36.63			+0.57			3.10			4,440,689			7.13			7993			+7.18
36.99			40.78			36.88			+7.18			10.46			6,609,888			10.62			10877			+0.05
39.52			40.76			39.18			+0.05			3.95			4,727,849			7.60			9350			+6.00
39.40			43.78			38.30			+6.00			13.70			6,182,044			9.93			11576			-5.78
41.58			42.10			38.16			-5.78			9.29			5,881,757			9.45			11580			-9.99
35.96			35.96			35.96			-9.99			0.00			322,300			0.518			484			-2.50
32.36			35.89			32.36			-2.50			9.82			6,438,513			10.34			9802			-0.68
35.00			36.95			34.65			-0.68			6.56			5,576,915			8.96			9919			+1.49
34.52			35.72			34.20			+1.49			4.37			4,877,856			7.84			9639			+9.99
35.00			38.87			34.63			+9.99			12.00			7,860,071			12.63			13630			+1.41
39.00			39.66			37.68			+1.41			5.09			6,875,860			11.05			13973			+0.10
38.55			40.99			38.39			+0.10			6.60			6,867,411			11.03			14378			+3.14
38.91			41.49			38.58			+3.14			7.37			6,910,990			11.10			13635			+0.93
40.37			42.96			40.07			+0.93			7.10			7,439,656			11.95			14208			+0.97
40.20			42.86			40.16			+0.97			6.57			7,481,481			12.02			15405			+6.10
41.90			44.71			41.26			+6.10			8.32			7,442,825			11.96			14596			+7.48
43.74			47.85			43.50			+7.48			9.88			8,465,854			13.60			15813			-2.41
47.00			49.30			45.00			-2.41			9.09			9,083,828			14.59			17123			-0.17
46.00			47.00			44.10			-0.17			6.28			7,418,793			11.92			14825			+7.86
45.50			49.77			45.50			+7.86			9.27			7,882,165			12.66			15046			+4.43
49.50			52.89			48.30			+4.43			9.24			8,367,841			13.44			14914			+0.60
49.80			53.80			47.80			+0.60			11.56			8,229,375			13.22			17099			-10.00
50.31			52.20			46.99			-10.00			9.98			6,773,564			10.88			14624			-3.34
46.56			47.66			44.01			-3.34			7.77			5,640,569			9.06			14089			-5.42
42.72			44.87			41.86			-5.42			6.63			5,363,775			8.62			14453			+4.03
43.90			45.20			42.93			+4.03			5.28			4,421,200			7.10			11145			+0.34
45.56			47.18			43.90			+0.34			7.34			4,315,413			6.93			11906			-0.89
44.00			45.38			42.66			-0.89			6.07			3,976,738			6.39			10972			-1.67
45.15			45.68			42.50			-1.67			7.16			3,904,203			6.27			10262			-1.37
42.41			44.10			42.40			-1.37			3.89			2,536,446			4.08			8102			-6.54
42.34			42.87			39.88			-6.54			6.94			3,268,879			5.25			9546			+5.31
39.99			42.64			39.90			+5.31			6.80			3,852,436			6.19			10355			-2.64
42.44			43.25			41.01			-2.64			5.28			3,138,260			5.04			9079			-3.15
38.60			41.38			38.12			-3.15			7.89			3,330,650			5.35			10045			+10.00
38.20			44.00			38.20			+10.00			14.50			6,945,885			11.16			12695			-0.91
45.78			46.28			43.50			-0.91			6.32			10,156,833			16.32			25110			+8.39
45.00			47.85			43.62			+8.39			9.70			9,060,475			14.56			23116			-1.02
47.24			49.90			46.10			-1.02			8.04			10,566,724			16.98			29261			+3.04
45.29			48.60			45.06			+3.04			7.57			9,377,916			15.07			23167			-5.62
47.92			48.03			43.60			-5.62			9.19			8,719,645			14.01			21213			-10.00
43.00			44.71			40.94			-10.00			8.29			4,246,013			6.82			10186			-5.52
41.40			42.00			36.91			-5.52			12.43			6,164,201			9.90			13689			+2.56
39.62			40.18			39.20			+2.56			2.53			3,925,925			6.31			11316			-3.50
40.07			40.45			38.03			-3.50			6.10			4,040,683			6.49			12154			-3.74
39.00			39.86			36.70			-3.74			8.25			3,752,086			6.03			11365			-6.21
36.24			36.24			33.20			-6.21			8.25			3,212,566			5.16			11154			+0.90
35.52			36.49			34.62			+0.90			5.41			2,950,616			4.74			9610			-0.29
34.41			36.20			34.14			-0.29			5.91			2,785,703			4.48			9023			+5.26
34.71			36.80			34.14			+5.26			7.65			3,359,425			5.40			9057			-3.01
36.27			36.48			35.11			-3.01			3.74			2,713,120			4.36			7653			+2.48
36.33			36.57			35.76			+2.48			2.28			2,827,117			4.54			7586			+1.15
36.00			37.40			35.83			+1.15			4.32			3,001,678			4.82			7291			-1.63
37.02			37.10			36.01			-1.63			2.96			2,339,617			3.76			5604			-5.08
35.85			36.20			34.20			-5.08			5.52			2,615,110			2.39			7418			+0.96
